ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount
1360,Eve,35,Other,248,30,,Grocery,5
1361,Eve,35,Other,200,25,2023-01-01,Electronics,20
1362,Charlie,25,Female,300,40,,Furniture,5
1363,David,30,Other,100,25,,Clothing,13
1364,Charlie,25,Unknown,400,30,2023-02-15,Electronics,13
1365,Eve,20,Male,248,20,2023-02-15,Grocery,5
1366,Bob,35,Unknown,200,25,,Clothing,13
1368,David,25,Unknown,300,40,,Furniture,10
1369,David,25,Male,400,25,2023-02-15,Grocery,13
1371,David,30,Male,300,40,,Grocery,5
1372,Eve,25,Male,200,10,2023-02-15,Clothing,13
1373,Eve,20,Female,100,25,,Electronics,5
1374,Charlie,35,Unknown,248,30,,Clothing,13
1375,Eve,27,Male,200,25,,Furniture,10
1376,Bob,20,Unknown,400,25,2023-01-01,Furniture,15
1377,Charlie,27,Other,300,40,2023-02-15,Grocery,5
1378,Bob,25,Male,400,40,2023-02-15,Clothing,15
1379,Alice,25,Unknown,200,40,,Electronics,10
1380,Bob,20,Female,200,40,,Furniture,20
1381,Alice,27,Unknown,248,30,,Electronics,20
1383,Bob,35,Other,200,10,,Grocery,10
1384,Charlie,30,Unknown,400,40,2023-01-01,Electronics,5
1385,Eve,30,Other,248,40,,Grocery,5
1387,Alice,27,Unknown,300,40,,Electronics,15
1388,Alice,25,Unknown,248,20,2023-02-15,Electronics,13
1390,David,35,Female,248,10,,Clothing,15
1391,Bob,27,Female,100,30,2023-02-15,Electronics,13
1392,Alice,25,Male,248,10,,Electronics,5
1393,Eve,35,Male,400,20,2023-01-01,Furniture,20
1394,Charlie,20,Unknown,400,30,,Clothing,15
1395,Bob,30,Unknown,300,25,,Electronics,10
1397,Bob,25,Other,200,10,,Grocery,13
1399,Alice,35,Unknown,248,10,,Clothing,5
1400,Charlie,20,Female,100,25,,Furniture,13
1401,Charlie,27,Male,300,10,2023-02-15,Furniture,10
1402,Eve,20,Female,300,30,2023-02-15,Furniture,15
1404,Alice,25,Other,300,30,,Grocery,5
1405,Alice,30,Female,248,10,2023-01-01,Grocery,10
1406,David,25,Other,400,25,,Electronics,15
1407,Eve,27,Other,300,40,2023-02-15,Grocery,20
1408,Bob,30,Male,100,40,2023-02-15,Grocery,10
1409,Charlie,25,Unknown,248,25,,Electronics,20
1412,Charlie,35,Female,248,10,2023-01-01,Clothing,13
1414,Eve,27,Other,400,20,,Furniture,15
1415,Alice,20,Female,200,10,,Furniture,13
1416,Charlie,25,Male,248,40,2023-02-15,Clothing,15
1417,Alice,20,Other,100,40,,Grocery,5
1418,Bob,27,Other,300,20,2023-01-01,Clothing,13
1419,David,25,Other,200,10,2023-02-15,Electronics,15
1420,Bob,27,Female,100,20,2023-01-01,Clothing,10
1421,Alice,30,Female,100,30,,Clothing,15
1422,Alice,27,Other,400,20,2023-01-01,Furniture,15
1423,Eve,30,Unknown,200,30,2023-02-15,Electronics,10
1424,Charlie,25,Female,248,40,2023-01-01,Electronics,15
1425,Charlie,30,Female,200,30,2023-02-15,Clothing,10
1426,Bob,25,Other,200,10,2023-02-15,Electronics,20
1427,David,25,Unknown,100,10,,Electronics,13
1429,Eve,25,Female,400,10,,Electronics,15
1430,Bob,30,Other,200,25,,Grocery,10
1431,Bob,35,Other,200,30,2023-01-01,Electronics,13
1432,Eve,35,Other,300,10,2023-02-15,Furniture,15
1434,Eve,27,Other,248,20,2023-01-01,Furniture,20
1435,David,27,Female,248,25,,Furniture,15
1436,Eve,35,Other,400,30,,Grocery,10
1438,Alice,27,Male,400,30,,Clothing,15
1439,Bob,25,Unknown,248,25,,Electronics,13
1440,Eve,25,Other,200,30,,Grocery,20
1441,Eve,35,Male,100,30,2023-02-15,Grocery,10
1442,Charlie,35,Other,100,10,2023-01-01,Clothing,15
1443,Bob,20,Unknown,300,30,2023-02-15,Grocery,13
1444,Charlie,27,Male,200,10,,Clothing,13
1445,Bob,27,Male,200,10,2023-02-15,Clothing,20
1446,Charlie,27,Other,400,30,,Clothing,15
1447,Eve,30,Other,100,20,2023-02-15,Grocery,13
1448,Eve,25,Unknown,400,40,2023-01-01,Clothing,20
1449,Alice,35,Other,200,20,,Grocery,5
1451,David,20,Female,100,30,,Clothing,20
1452,Alice,27,Female,200,20,,Grocery,5
1453,Charlie,25,Unknown,300,30,,Grocery,20
1454,Charlie,25,Other,248,10,,Grocery,13
1455,Alice,35,Unknown,200,25,,Electronics,5
1456,Eve,30,Female,248,30,2023-01-01,Electronics,20
1457,Charlie,35,Female,400,30,2023-02-15,Clothing,15
1459,Alice,20,Male,200,10,,Clothing,20
1460,Eve,35,Other,248,20,,Furniture,15
1461,Bob,30,Female,100,20,,Furniture,5
1465,Eve,27,Unknown,100,30,2023-02-15,Electronics,5
1466,Charlie,27,Male,400,30,,Electronics,15
1467,Eve,27,Unknown,400,30,,Furniture,20
1469,Alice,27,Other,400,40,2023-01-01,Grocery,15
1470,Charlie,20,Unknown,300,10,2023-02-15,Furniture,5
1472,Bob,27,Female,100,40,,Grocery,15
1474,Eve,27,Female,400,40,,Clothing,5
1475,Bob,35,Other,200,25,,Grocery,10
1476,David,27,Other,300,10,2023-01-01,Clothing,15
1477,Bob,25,Unknown,400,20,2023-01-01,Electronics,10
1478,Eve,20,Unknown,400,40,2023-01-01,Furniture,13
1480,David,35,Unknown,300,20,2023-01-01,Furniture,13
1482,Eve,27,Male,248,20,,Clothing,5
1483,Charlie,20,Unknown,100,30,,Grocery,10
1484,Alice,35,Male,248,10,2023-02-15,Grocery,20
1486,Alice,35,Female,300,30,,Clothing,5
1490,Charlie,30,Male,200,30,2023-02-15,Grocery,20
1492,Bob,25,Unknown,300,20,,Grocery,20
1493,Alice,25,Male,100,20,2023-01-01,Electronics,15
1494,Bob,27,Male,300,20,2023-01-01,Clothing,15
1495,David,25,Other,200,30,,Electronics,10
1497,Eve,25,Other,248,10,2023-01-01,Grocery,13
1498,Eve,30,Female,200,20,,Clothing,15
1499,David,25,Female,200,25,2023-02-15,Furniture,10
1500,David,35,Other,200,25,2023-01-01,Clothing,13
1501,David,27,Unknown,100,20,,Clothing,13
1503,David,20,Female,248,25,2023-01-01,Electronics,5
1504,Charlie,27,Unknown,248,20,2023-01-01,Electronics,15
1505,Alice,30,Unknown,300,40,,Furniture,5
1507,Alice,30,Female,200,30,,Clothing,15
1508,Bob,20,Unknown,400,25,,Electronics,20
1509,Alice,27,Male,100,10,,Electronics,10
1510,Bob,27,Other,100,40,2023-01-01,Grocery,15
1511,Charlie,30,Female,400,30,,Clothing,10
1513,Bob,25,Unknown,100,10,2023-02-15,Electronics,15
1515,David,35,Male,248,40,2023-02-15,Clothing,15
1516,David,25,Unknown,400,30,,Clothing,20
1517,Charlie,35,Male,200,10,,Electronics,5
1518,Charlie,20,Unknown,400,30,2023-01-01,Furniture,15
1521,David,35,Male,300,30,,Grocery,5
1522,Eve,27,Unknown,400,40,2023-01-01,Clothing,15
1523,Charlie,30,Male,300,10,,Clothing,13
1524,Alice,20,Unknown,300,40,2023-02-15,Electronics,20
1525,Charlie,27,Male,248,40,,Electronics,13
1526,Charlie,27,Female,400,30,,Electronics,20
1527,Bob,25,Other,300,30,2023-01-01,Grocery,13
1528,Bob,30,Unknown,100,10,,Furniture,10
1529,Bob,30,Male,200,20,2023-02-15,Electronics,15
1530,Bob,20,Female,200,10,,Electronics,15
1531,Eve,25,Unknown,248,40,,Electronics,5
1532,David,20,Unknown,400,30,2023-02-15,Grocery,10
1534,Charlie,27,Other,200,25,,Furniture,15
1536,Alice,27,Male,200,40,2023-01-01,Clothing,20
1537,Eve,25,Unknown,200,20,,Clothing,10
1538,Eve,35,Unknown,400,20,2023-02-15,Electronics,13
1540,David,35,Female,100,10,,Grocery,13
1541,Bob,35,Unknown,400,10,,Furniture,5
1544,Charlie,25,Other,100,40,,Furniture,10
1547,David,20,Unknown,100,20,,Furniture,15
1548,David,30,Unknown,200,20,,Grocery,10
1549,Eve,30,Unknown,200,10,,Furniture,10
1550,Eve,30,Unknown,248,30,2023-01-01,Electronics,13
1551,Eve,25,Unknown,248,40,2023-01-01,Electronics,20
1552,Charlie,25,Male,248,10,,Electronics,20
1553,David,20,Other,400,30,,Electronics,10
1554,Charlie,35,Female,400,20,,Clothing,5
1555,Alice,20,Unknown,200,30,,Grocery,10
1556,Eve,30,Female,200,10,,Clothing,15
1559,Alice,25,Unknown,300,40,2023-02-15,Furniture,20
1560,Bob,20,Male,400,20,,Electronics,10
1561,David,30,Male,200,30,2023-01-01,Furniture,15
1563,Eve,25,Unknown,200,25,,Electronics,20
1564,Charlie,20,Other,248,30,2023-02-15,Grocery,10
1566,Alice,25,Female,248,20,,Furniture,10
1567,David,20,Female,300,30,,Furniture,15
1569,David,30,Female,200,25,,Clothing,10
1570,Charlie,35,Male,100,40,,Grocery,10
1573,Alice,30,Unknown,400,20,,Furniture,15
1574,Eve,20,Male,248,10,2023-01-01,Electronics,20
1575,Eve,25,Unknown,248,30,,Electronics,10
1576,Charlie,20,Unknown,248,20,,Electronics,5
1577,Bob,25,Other,200,40,2023-02-15,Furniture,15
1578,David,35,Male,248,40,2023-01-01,Electronics,5
1580,Eve,35,Male,400,30,2023-02-15,Clothing,5
1581,David,27,Other,248,40,2023-01-01,Clothing,10
1582,Eve,35,Other,200,25,2023-02-15,Clothing,5
1583,David,35,Female,400,20,,Electronics,5
1584,Bob,25,Unknown,248,25,2023-01-01,Clothing,15
1585,Charlie,27,Male,100,40,,Electronics,10
1588,Alice,27,Male,400,10,,Furniture,13
1589,David,27,Female,300,20,2023-01-01,Furniture,20
1590,David,20,Unknown,100,10,2023-02-15,Grocery,20
1592,Alice,27,Female,300,20,,Electronics,10
1593,Alice,27,Female,400,30,,Grocery,5
1595,Eve,27,Unknown,100,20,2023-02-15,Electronics,15
1598,Charlie,35,Other,100,40,2023-01-01,Electronics,10
1602,Bob,27,Other,400,25,2023-02-15,Furniture,15
1603,Bob,35,Other,248,25,2023-01-01,Clothing,10
1605,Eve,35,Male,100,25,,Electronics,5
1607,Alice,35,Unknown,100,20,,Furniture,15
1608,David,30,Other,200,40,2023-02-15,Furniture,15
1610,Charlie,25,Unknown,100,25,,Grocery,13
1611,Charlie,27,Female,400,25,,Clothing,13
1612,Alice,25,Other,248,30,2023-01-01,Electronics,20
1613,Alice,25,Female,300,30,2023-02-15,Electronics,13
1614,David,20,Male,248,10,2023-02-15,Electronics,10
1615,Alice,27,Male,300,25,,Electronics,20
1616,David,27,Male,300,25,2023-02-15,Furniture,15
1617,David,25,Male,100,30,,Clothing,13
1620,Bob,30,Male,200,25,,Grocery,15
1622,Alice,30,Other,300,40,2023-02-15,Clothing,20
1624,Alice,20,Other,100,10,2023-02-15,Furniture,5
1626,Alice,20,Other,248,30,,Electronics,10
1627,Eve,27,Female,200,30,,Electronics,13
1628,Alice,27,Female,200,20,2023-01-01,Electronics,20
1629,Eve,20,Unknown,300,10,2023-02-15,Electronics,15
1630,David,20,Unknown,200,10,,Furniture,15
1631,Bob,20,Other,248,40,2023-01-01,Furniture,20
1632,Bob,27,Female,400,20,2023-01-01,Furniture,5
1634,Bob,20,Unknown,200,10,2023-01-01,Electronics,10
1635,Bob,35,Female,400,20,,Grocery,13
1636,Bob,27,Male,248,20,2023-01-01,Grocery,13
1637,Bob,30,Male,100,10,2023-01-01,Electronics,20
1638,David,30,Female,100,40,,Clothing,15
1640,Charlie,25,Female,400,30,2023-01-01,Grocery,15
1641,Eve,20,Unknown,400,20,,Furniture,20
1642,Charlie,27,Other,100,25,2023-01-01,Clothing,5
1643,Charlie,20,Female,248,10,2023-01-01,Furniture,13
1644,Alice,27,Female,400,25,,Clothing,10
1645,Alice,30,Unknown,100,40,,Clothing,20
1647,Bob,35,Female,400,10,2023-02-15,Furniture,10
1648,David,25,Male,400,20,2023-02-15,Furniture,10
1649,Bob,35,Male,100,30,,Grocery,13
1650,David,25,Male,248,20,2023-01-01,Electronics,15
1651,David,20,Other,100,40,,Electronics,20
1652,Charlie,20,Other,100,10,2023-02-15,Grocery,10
1653,Charlie,25,Unknown,400,40,2023-01-01,Clothing,13
1654,David,30,Other,300,40,2023-01-01,Grocery,5
1655,David,27,Male,300,40,,Grocery,10
1656,Bob,35,Female,300,40,2023-02-15,Furniture,5
1657,Bob,35,Other,100,20,2023-01-01,Grocery,20
1658,Charlie,35,Other,400,25,,Clothing,13
1659,Alice,20,Male,300,20,2023-01-01,Electronics,5
1661,Bob,27,Unknown,200,40,,Grocery,5
1662,Charlie,27,Female,200,30,,Grocery,5
1663,Bob,25,Male,248,20,2023-01-01,Furniture,13
1664,David,20,Unknown,400,40,,Furniture,13
1665,David,27,Male,100,20,,Grocery,10
1666,Eve,30,Unknown,100,40,,Grocery,5
1667,Alice,20,Female,400,20,2023-02-15,Clothing,5
1668,Eve,20,Female,248,10,,Electronics,13
1669,Charlie,27,Unknown,400,25,,Electronics,15
1671,Charlie,25,Unknown,300,40,,Electronics,15
1673,Eve,30,Unknown,248,30,2023-02-15,Furniture,20
1676,Charlie,20,Unknown,400,10,,Electronics,20
1677,David,27,Other,300,30,2023-02-15,Grocery,15
1678,Bob,27,Female,400,40,2023-02-15,Furniture,10
1679,Bob,35,Male,400,25,,Clothing,10
1683,Charlie,25,Other,248,20,,Grocery,10
1684,Charlie,27,Unknown,400,30,,Clothing,5
1685,David,30,Unknown,400,10,2023-01-01,Electronics,10
1686,Bob,27,Female,248,25,2023-01-01,Furniture,20
1687,Charlie,27,Unknown,400,25,2023-01-01,Grocery,15
1688,Charlie,20,Other,300,30,,Clothing,20
1689,Eve,20,Female,400,25,2023-01-01,Furniture,5
1690,Eve,20,Female,248,25,2023-02-15,Electronics,20
1691,Alice,27,Female,248,25,,Furniture,13
1694,Eve,30,Unknown,200,20,2023-01-01,Grocery,10
1695,Bob,25,Female,200,40,,Furniture,13
1697,David,30,Male,200,30,2023-02-15,Grocery,20
1698,Eve,35,Male,200,40,2023-01-01,Grocery,20
1699,David,20,Unknown,200,20,,Grocery,5
1700,David,20,Female,248,20,2023-02-15,Electronics,10
1703,David,35,Male,248,20,,Clothing,13
1704,Bob,30,Other,100,40,,Electronics,20
1707,Alice,25,Other,100,25,2023-02-15,Clothing,13
1708,David,27,Female,300,10,,Furniture,13
1709,Bob,30,Female,400,20,2023-02-15,Furniture,13
1710,Eve,20,Unknown,300,10,,Electronics,13
1711,Bob,35,Male,100,40,,Grocery,10
1712,David,27,Male,248,10,,Clothing,5
1713,Bob,35,Unknown,200,20,2023-01-01,Clothing,5
1716,Bob,35,Other,248,25,,Clothing,13
1717,Charlie,35,Unknown,400,40,2023-01-01,Grocery,13
1718,Charlie,27,Other,300,40,2023-02-15,Furniture,13
1719,Bob,20,Unknown,100,10,2023-01-01,Electronics,10
1720,Eve,35,Unknown,248,40,,Furniture,20
1721,David,30,Other,100,30,,Electronics,5
1722,Charlie,27,Other,100,25,,Grocery,5
1723,Eve,25,Male,200,25,,Clothing,10
1724,Bob,25,Unknown,248,40,,Grocery,10
1725,Eve,20,Female,100,10,,Clothing,13
1727,Charlie,35,Unknown,400,25,,Electronics,20
1729,David,20,Unknown,200,40,,Clothing,10
1730,Bob,30,Other,248,25,,Electronics,20
1731,David,30,Female,200,25,,Electronics,5
1733,Eve,20,Female,300,25,2023-02-15,Electronics,20
1734,Eve,35,Unknown,100,10,2023-01-01,Clothing,13
1735,Eve,20,Other,248,20,2023-01-01,Clothing,20
1737,David,35,Male,400,10,2023-01-01,Grocery,5
1738,Eve,27,Male,100,30,2023-01-01,Clothing,5
1739,Alice,30,Female,400,25,,Clothing,13
1740,David,30,Unknown,300,30,2023-02-15,Electronics,15
1741,Bob,30,Male,100,40,,Electronics,20
1742,Alice,27,Male,100,40,2023-02-15,Clothing,5
1744,Alice,35,Other,200,20,,Grocery,15
1745,Alice,20,Unknown,100,30,,Electronics,20
1746,David,27,Unknown,400,10,2023-02-15,Electronics,15
1747,Bob,20,Other,200,10,,Grocery,10
1748,Charlie,27,Female,100,25,2023-02-15,Electronics,15
1750,Eve,25,Female,400,20,,Electronics,13
1751,Alice,30,Other,248,10,,Electronics,13
1752,David,30,Male,400,25,2023-02-15,Clothing,20
1755,Charlie,30,Other,100,10,2023-01-01,Clothing,15
1756,Bob,35,Male,100,20,,Furniture,13
1757,Charlie,25,Male,400,30,2023-02-15,Grocery,15
1759,Eve,20,Female,100,30,,Furniture,13
1760,Bob,27,Male,200,25,,Grocery,13
1762,Alice,35,Male,300,30,,Electronics,15
1764,Eve,35,Male,300,20,,Grocery,10
1765,David,25,Female,100,20,2023-01-01,Furniture,20
1766,Charlie,35,Unknown,100,40,,Electronics,15
1767,David,30,Female,100,25,2023-02-15,Grocery,10
1768,Alice,20,Male,248,25,,Grocery,20
1770,David,20,Female,248,40,2023-01-01,Clothing,15
1771,David,30,Unknown,300,25,,Clothing,13
1772,Alice,30,Unknown,400,30,2023-02-15,Electronics,15
1773,Charlie,25,Female,400,10,,Grocery,5
1774,Eve,27,Male,300,40,,Furniture,10
1775,Eve,35,Other,400,10,,Electronics,15
1776,David,35,Female,200,30,2023-01-01,Electronics,13
1778,Alice,20,Female,300,20,,Furniture,15
1779,Alice,35,Male,200,20,,Grocery,20
1780,David,35,Unknown,248,40,2023-02-15,Grocery,15
1781,David,25,Male,248,20,,Grocery,13
1782,David,30,Female,248,40,2023-01-01,Electronics,15
1784,Eve,27,Male,200,10,2023-02-15,Electronics,20
1785,David,35,Female,300,20,2023-01-01,Clothing,15
1786,Bob,20,Male,300,25,2023-01-01,Clothing,13
1787,Bob,20,Other,300,20,,Grocery,15
1789,Eve,35,Male,400,20,2023-01-01,Grocery,10
1790,David,25,Unknown,248,25,,Grocery,15
1791,Bob,27,Unknown,400,25,2023-02-15,Electronics,5
1792,Eve,35,Female,248,40,,Grocery,13
1793,Alice,25,Female,248,25,2023-01-01,Grocery,10
1797,Charlie,25,Other,200,20,2023-02-15,Grocery,5
1800,Alice,35,Female,300,20,,Furniture,15
1801,Charlie,25,Male,300,40,,Furniture,5
1802,David,20,Female,248,20,2023-01-01,Clothing,15
1803,Bob,35,Other,400,25,2023-01-01,Electronics,20
1804,David,20,Other,200,40,2023-02-15,Electronics,15
1806,Bob,35,Female,248,25,2023-02-15,Clothing,15
1807,Charlie,30,Unknown,100,25,2023-01-01,Clothing,13
1808,Charlie,25,Female,400,40,,Furniture,10
1809,Bob,25,Female,248,10,2023-01-01,Clothing,15
1810,Alice,27,Unknown,200,10,,Grocery,5
1812,Eve,30,Other,200,10,2023-02-15,Grocery,15
1813,Alice,25,Female,300,25,,Electronics,13
1814,Charlie,35,Male,100,10,2023-02-15,Furniture,10
1815,Bob,25,Other,100,25,2023-01-01,Grocery,13
1817,David,25,Other,300,25,,Grocery,15
1818,Eve,30,Unknown,248,25,2023-01-01,Grocery,5
1819,David,30,Male,400,30,,Clothing,20
1820,Bob,25,Male,200,10,2023-01-01,Furniture,13
1821,Bob,30,Other,200,25,,Electronics,13
1824,Eve,35,Other,200,20,,Electronics,5
1826,Eve,20,Unknown,300,30,,Clothing,10
1827,Eve,27,Other,100,10,2023-01-01,Grocery,10
1828,Bob,25,Female,248,30,,Clothing,15
1829,Alice,35,Male,248,10,2023-02-15,Clothing,20
1830,Bob,25,Other,400,25,,Clothing,13
1831,Charlie,20,Other,400,30,2023-02-15,Electronics,13
1832,Bob,35,Female,100,40,,Furniture,15
1833,Bob,30,Other,300,10,2023-01-01,Electronics,13
1834,Bob,27,Other,248,30,2023-01-01,Electronics,5
1835,Alice,25,Other,400,40,2023-02-15,Clothing,13
1836,Bob,20,Other,248,20,,Furniture,5
1837,Alice,30,Female,200,25,2023-02-15,Electronics,15
1838,David,27,Other,248,25,,Furniture,15
1839,Charlie,30,Other,300,20,2023-02-15,Clothing,5
1840,Alice,27,Other,300,30,,Electronics,13
1841,David,35,Male,248,20,,Furniture,15
1843,Alice,30,Male,300,10,2023-01-01,Electronics,5
1844,Charlie,30,Male,400,30,2023-01-01,Electronics,15
1845,Eve,35,Female,248,10,,Electronics,13
1846,Eve,20,Male,200,20,,Furniture,15
1847,Alice,27,Male,400,25,,Grocery,5
1848,Bob,30,Male,248,10,,Electronics,13
1851,Bob,27,Unknown,300,10,2023-02-15,Clothing,20
1852,Alice,35,Unknown,248,10,2023-01-01,Grocery,15
1853,Alice,27,Female,248,25,,Grocery,13
1854,Alice,30,Unknown,300,25,2023-01-01,Furniture,15
1855,Alice,20,Female,100,20,,Clothing,13
1856,Eve,35,Female,400,20,2023-01-01,Furniture,10
1857,Alice,20,Unknown,300,10,2023-02-15,Clothing,15
1858,Eve,30,Male,248,30,2023-01-01,Grocery,15
1859,Eve,20,Other,400,20,2023-01-01,Furniture,15
1860,Alice,20,Unknown,400,20,,Clothing,5
1861,Charlie,25,Unknown,100,30,,Grocery,13
1862,David,20,Unknown,248,30,,Grocery,13
1863,Bob,27,Unknown,200,25,2023-01-01,Electronics,13
1864,Eve,35,Female,100,20,,Furniture,5
1865,David,25,Female,100,40,2023-02-15,Electronics,13
1866,Charlie,35,Other,200,40,2023-02-15,Grocery,15
1867,Bob,35,Other,200,10,,Furniture,20
1868,Bob,30,Unknown,100,20,,Furniture,10
1870,Alice,25,Unknown,300,20,,Clothing,5
1873,Charlie,30,Male,400,20,,Grocery,20
1874,Alice,35,Other,200,30,,Clothing,13
1877,Alice,27,Female,400,40,,Furniture,20
1878,David,35,Male,248,25,,Grocery,13
1880,Eve,20,Male,100,30,2023-02-15,Clothing,13
1881,Charlie,20,Other,400,30,2023-01-01,Electronics,20
1882,David,27,Unknown,248,30,2023-02-15,Electronics,5
1883,Eve,27,Male,400,30,,Grocery,20
1884,Alice,35,Female,300,40,2023-02-15,Electronics,15
1885,Alice,27,Male,248,40,2023-01-01,Furniture,13
1886,Alice,25,Female,248,20,,Furniture,10
1887,Alice,20,Other,400,20,2023-02-15,Clothing,10
1888,Charlie,20,Unknown,300,10,2023-02-15,Grocery,20
1889,David,27,Unknown,248,20,2023-01-01,Grocery,20
1890,Bob,30,Female,100,10,,Electronics,20
1894,Bob,30,Female,300,25,2023-01-01,Clothing,5
1895,Alice,27,Female,248,25,2023-01-01,Grocery,20
1896,Charlie,25,Male,200,40,2023-01-01,Electronics,15
1897,Eve,25,Unknown,248,10,,Clothing,10
1898,Bob,35,Unknown,200,30,,Furniture,20
1899,Bob,25,Male,100,20,,Furniture,10
1900,David,30,Female,400,20,2023-02-15,Furniture,20
1901,Eve,30,Female,400,40,,Grocery,10
1902,Eve,27,Female,300,40,,Furniture,13
1904,Alice,25,Other,100,10,2023-02-15,Furniture,13
1905,David,20,Unknown,200,20,,Clothing,5
1906,Eve,35,Unknown,300,20,,Furniture,10
1908,Eve,25,Female,100,20,,Furniture,15
1909,David,25,Female,200,25,,Electronics,13
1911,Charlie,35,Unknown,400,10,2023-01-01,Grocery,5
1912,Bob,20,Female,248,20,2023-01-01,Furniture,20
1913,David,27,Other,300,30,2023-01-01,Clothing,5
1914,Charlie,30,Male,248,20,2023-01-01,Furniture,10
1915,Charlie,27,Male,300,40,2023-01-01,Clothing,15
1916,Eve,30,Male,100,30,,Electronics,13
1917,Eve,25,Unknown,200,40,2023-02-15,Grocery,20
1920,David,35,Male,100,20,2023-01-01,Grocery,10
1921,Alice,20,Other,300,20,,Electronics,13
1922,David,27,Unknown,100,30,2023-01-01,Electronics,20
1923,Charlie,27,Unknown,300,40,2023-02-15,Furniture,5
1924,Charlie,20,Male,248,25,,Electronics,5
1925,David,35,Other,200,30,,Furniture,5
1926,Eve,20,Other,200,30,,Clothing,13
1927,Eve,25,Male,200,10,,Grocery,13
1928,Charlie,27,Male,248,30,,Clothing,20
1929,Bob,25,Unknown,248,25,2023-01-01,Clothing,5
1930,Eve,27,Male,400,20,2023-01-01,Clothing,5
1931,David,27,Female,300,40,2023-01-01,Clothing,20
1933,David,25,Male,400,40,,Electronics,20
1934,Charlie,25,Female,200,20,2023-02-15,Grocery,10
1935,Eve,30,Other,300,30,,Grocery,20
1936,David,35,Female,300,25,2023-01-01,Clothing,15
1937,Charlie,25,Female,200,10,,Grocery,13
1938,Bob,20,Male,100,25,2023-02-15,Furniture,20
1939,David,30,Other,100,25,,Grocery,10
1940,Bob,25,Female,400,25,,Clothing,15
1941,Bob,35,Unknown,248,25,,Grocery,10
1942,Alice,25,Other,300,20,2023-01-01,Electronics,10
1943,Eve,27,Unknown,300,25,,Clothing,10
1945,Bob,30,Unknown,400,20,2023-02-15,Electronics,5
1946,Alice,27,Other,300,40,,Grocery,13
1948,David,27,Female,200,30,,Electronics,15
1949,Bob,27,Other,248,20,,Furniture,5
1950,Eve,35,Female,300,40,,Electronics,15
1952,Bob,30,Female,300,30,2023-01-01,Furniture,15
1953,Eve,25,Female,300,10,,Grocery,5
1954,Bob,27,Unknown,400,25,2023-01-01,Clothing,5
1955,David,30,Unknown,100,30,2023-01-01,Grocery,15
1956,David,25,Unknown,300,30,,Clothing,5
1957,David,25,Male,100,40,,Clothing,15
1959,David,30,Unknown,248,40,,Furniture,13
1960,Eve,27,Male,200,25,,Furniture,15
1961,Bob,35,Female,300,10,,Electronics,10
1962,Charlie,25,Unknown,200,10,2023-02-15,Grocery,10
1964,Eve,25,Unknown,100,25,2023-02-15,Grocery,10
1965,David,30,Unknown,300,20,,Electronics,15
1966,Alice,20,Male,400,30,2023-01-01,Electronics,5
1968,Alice,27,Female,400,30,,Electronics,20
1970,Bob,30,Other,300,20,2023-02-15,Electronics,5
1971,Alice,35,Unknown,200,30,,Furniture,5
1973,Bob,27,Other,300,40,2023-02-15,Furniture,13
1974,Alice,35,Other,200,10,,Furniture,10
1976,Charlie,20,Male,100,25,2023-02-15,Grocery,13
1977,Eve,25,Other,300,40,2023-01-01,Clothing,10
1978,David,30,Male,300,25,2023-02-15,Electronics,20
1979,Bob,30,Unknown,100,25,,Electronics,15
1980,Charlie,20,Female,200,10,,Grocery,13
1981,David,27,Unknown,300,10,,Clothing,13
1982,David,25,Male,400,40,,Grocery,5
1983,Bob,30,Unknown,300,10,,Clothing,10
1986,Charlie,25,Other,200,40,,Furniture,20
1987,David,30,Unknown,248,40,,Furniture,10
1989,Alice,30,Other,300,10,2023-02-15,Furniture,20
1991,Eve,35,Male,300,25,2023-01-01,Grocery,5
1992,Alice,20,Male,400,20,2023-02-15,Electronics,13
1996,Alice,30,Female,248,10,,Furniture,5
1997,Eve,30,Male,200,25,,Furniture,5
1998,Alice,25,Unknown,100,25,2023-02-15,Furniture,13
1999,Eve,25,Female,100,20,2023-01-01,Furniture,13
2000,Charlie,35,Female,200,30,2023-02-15,Grocery,15
2002,Charlie,25,Female,300,20,2023-02-15,Grocery,5
2003,Bob,27,Unknown,248,20,,Furniture,15
2004,Alice,20,Other,400,10,2023-01-01,Grocery,13
2007,Alice,35,Male,248,20,,Furniture,10
2009,Bob,25,Female,200,25,,Grocery,15
2010,Charlie,25,Male,248,30,2023-01-01,Clothing,15
2012,Bob,35,Male,100,20,2023-02-15,Grocery,13
2013,Charlie,27,Male,300,10,,Grocery,10
2014,Bob,20,Male,248,10,2023-01-01,Grocery,5
2016,Alice,30,Male,300,20,2023-01-01,Clothing,20
2017,Alice,25,Other,200,10,2023-01-01,Furniture,15
2018,Charlie,27,Unknown,248,20,,Furniture,20
2021,David,27,Other,100,25,,Electronics,5
2022,Bob,27,Other,300,20,2023-01-01,Clothing,13
2023,Bob,25,Male,200,40,2023-02-15,Grocery,10
2024,Eve,35,Unknown,100,40,,Grocery,13
2025,David,25,Male,400,30,,Furniture,10
2027,Alice,30,Male,248,30,,Clothing,20
2028,David,20,Female,200,25,,Furniture,13
2029,Charlie,27,Female,400,25,2023-01-01,Clothing,10
2031,Alice,35,Unknown,100,10,,Grocery,15
